Iteration	Posterior	Likelihood	Prior	h	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	lambda[8]	lambda[9]	lambda[10]	lambda[11]	lambda[12]	lambda_hid[1]	lambda_hid[2]	lambda_hid_unorm[1]	lambda_hid_unorm[2]	lambda_obs[1]	lambda_obs[2]	lambda_obs[3]	lambda_obs[4]	lambda_obs[5]	lambda_obs[6]	lambda_obscomm	q_hid[1]	q_hid[2]	q_obs[1]	q_obs[2]	q_obs[3]	q_obs[4]	q_obs[5]	q_obs[6]	q_obs[7]	q_obs[8]	q_obs[9]	q_obs[10]	q_obs[11]	q_obs[12]	q_obs[13]	q_obs[14]	q_obs[15]	q_obs[16]	q_obs[17]	q_obs[18]	q_obs[19]	q_obs[20]	q_obs[21]	q_obs[22]	q_obs[23]	q_obs[24]	q_obs[25]	q_obs[26]	q_obs[27]	q_obs[28]	q_obs[29]	q_obs[30]	sig0
238	-1222.756	-1217.466	-5.289852	2.103937	0.00233951	0.00233951	0.00233951	0.00233951	0.00233951	0.00233951	3.38036	3.38036	3.38036	3.38036	3.38036	3.38036	0.00138322	1.99862	0.0263076	38.0118	1.69135	1.69135	1.69135	1.69135	1.69135	1.69135	1.691349	2.10394	2.10394	0.00529716	0.0568814	0.0113399	0.114386	0.0325503	0.00529716	0.111984	0.0724804	0.0853841	0.000200592	0.0568814	0.111984	0.292767	0.0853359	0.0811626	0.0113399	0.0724804	0.292767	0.0804488	0.0186928	0.114386	0.0853841	0.0853359	0.0804488	0.0901793	0.0325503	0.000200592	0.0811626	0.0186928	0.0901793	5.393555
239	-1221.505	-1214.162	-7.342839	2.265274	0.00185026	0.00185026	0.00185026	0.00185026	0.00185026	0.00185026	3.42161	3.42161	3.42161	3.42161	3.42161	3.42161	0.00108093	1.99892	0.0232542	43.0029	1.71173	1.71173	1.71173	1.71173	1.71173	1.71173	1.711728	2.26527	2.26527	0.00456967	0.0612386	0.00857601	0.0977485	0.0302617	0.00456967	0.120095	0.0834124	0.0697426	0.00018361	0.0612386	0.120095	0.311323	0.0853359	0.0685417	0.00857601	0.0834124	0.311323	0.107174	0.0186928	0.0977485	0.0697426	0.0853359	0.107174	0.102621	0.0302617	0.00018361	0.0685417	0.0186928	0.102621	5.576465
240	-1221.139	-1212.232	-8.906457	2.417729	0.00185026	0.00185026	0.00185026	0.00185026	0.00185026	0.00185026	3.42161	3.42161	3.42161	3.42161	3.42161	3.42161	0.00108093	1.99892	0.0232542	43.0029	1.71173	1.71173	1.71173	1.71173	1.71173	1.71173	1.711728	2.41773	2.41773	0.00456967	0.0583946	0.00882428	0.0816232	0.0250045	0.00456967	0.129394	0.0948108	0.118936	0.00018361	0.0583946	0.129394	0.29612	0.0853359	0.068432	0.00882428	0.0948108	0.29612	0.0893411	0.0190422	0.0816232	0.118936	0.0853359	0.0893411	0.11027	0.0250045	0.00018361	0.068432	0.0190422	0.11027	5.576465
241	-1226.808	-1222.496	-4.311819	2.009207	0.00409275	0.00409275	0.00409275	0.00409275	0.00409275	0.00409275	3.41936	3.41936	3.41936	3.41936	3.41936	3.41936	0.002391	1.99761	0.0345967	28.9045	1.71173	1.71173	1.71173	1.71173	1.71173	1.71173	1.711728	2.00921	2.00921	0.00373286	0.0677471	0.00882428	0.0730667	0.0272456	0.00373286	0.103418	0.146057	0.0981663	0.000235325	0.0677471	0.103418	0.29612	0.0779665	0.0823289	0.00882428	0.146057	0.29612	0.0851704	0.0232316	0.0730667	0.0981663	0.0779665	0.0851704	0.107084	0.0272456	0.000235325	0.0823289	0.0232316	0.107084	4.987469
242	-1222.594	-1215.739	-6.854712	2.336179	0.00409275	0.00409275	0.00409275	0.00409275	0.00409275	0.00409275	3.41936	3.41936	3.41936	3.41936	3.41936	3.41936	0.002391	1.99761	0.0345967	28.9045	1.71173	1.71173	1.71173	1.71173	1.71173	1.71173	1.711728	2.33618	2.33618	0.0039337	0.0592571	0.00842067	0.0671813	0.0325326	0.0039337	0.116354	0.127364	0.0835023	0.000234103	0.0592571	0.116354	0.284936	0.0764126	0.0698161	0.00842067	0.127364	0.284936	0.0791751	0.0389271	0.0671813	0.0835023	0.0764126	0.0791751	0.107084	0.0325326	0.000234103	0.0698161	0.0389271	0.107084	4.987469
243	-1222.797	-1215.671	-7.126527	2.301603	0.00247525	0.00247525	0.00247525	0.00247525	0.00247525	0.00247525	3.42098	3.42098	3.42098	3.42098	3.42098	3.42098	0.00144606	1.99855	0.0268989	37.1762	1.71173	1.71173	1.71173	1.71173	1.71173	1.71173	1.711728	2.3016	2.3016	0.00451527	0.0749896	0.00980761	0.0612976	0.0356056	0.00451527	0.120776	0.124438	0.087784	0.000302253	0.0749896	0.120776	0.284936	0.0796898	0.0621932	0.00980761	0.124438	0.284936	0.0769442	0.0453717	0.0612976	0.087784	0.0796898	0.0769442	0.081106	0.0356056	0.000302253	0.0621932	0.0453717	0.081106	5.3606
244	-1223.877	-1216.505	-7.372277	2.301603	0.00247525	0.00247525	0.00247525	0.00247525	0.00247525	0.00247525	3.42098	3.42098	3.42098	3.42098	3.42098	3.42098	0.00144606	1.99855	0.0268989	37.1762	1.71173	1.71173	1.71173	1.71173	1.71173	1.71173	1.711728	2.3016	2.3016	0.0048737	0.0841005	0.0145293	0.0502255	0.0350976	0.0048737	0.114221	0.0947292	0.0791969	0.000397327	0.0841005	0.114221	0.307235	0.0989403	0.0783338	0.0145293	0.0947292	0.307235	0.0841466	0.0431154	0.0502255	0.0791969	0.0989403	0.0841466	0.0878382	0.0350976	0.000397327	0.0783338	0.0431154	0.0878382	5.3606
245	-1224.953	-1220.346	-4.607428	2.028377	0.00247525	0.00247525	0.00247525	0.00247525	0.00247525	0.00247525	3.42098	3.42098	3.42098	3.42098	3.42098	3.42098	0.00144606	1.99855	0.0268989	37.1762	1.71173	1.71173	1.71173	1.71173	1.71173	1.71173	1.711728	2.02838	2.02838	0.00449423	0.0820992	0.0143404	0.0368791	0.0340263	0.00449423	0.128351	0.091838	0.0930717	0.000407428	0.0820992	0.128351	0.258003	0.102959	0.072982	0.0143404	0.091838	0.258003	0.0967899	0.0335153	0.0368791	0.0930717	0.102959	0.0967899	0.0941538	0.0340263	0.000407428	0.072982	0.0335153	0.0941538	5.3606
246	-1223.237	-1216.213	-7.023662	2.304293	0.00247525	0.00247525	0.00247525	0.00247525	0.00247525	0.00247525	3.42098	3.42098	3.42098	3.42098	3.42098	3.42098	0.00144606	1.99855	0.0268989	37.1762	1.71173	1.71173	1.71173	1.71173	1.71173	1.71173	1.711728	2.30429	2.30429	0.00446112	0.0671418	0.0109835	0.0347795	0.0282929	0.00446112	0.137747	0.0865119	0.0629374	0.000407428	0.0671418	0.137747	0.290884	0.093146	0.0710174	0.0109835	0.0865119	0.290884	0.115627	0.0412598	0.0347795	0.0629374	0.093146	0.115627	0.0904734	0.0282929	0.000407428	0.0710174	0.0412598	0.0904734	5.3606
247	-1221.094	-1217.117	-3.976919	2.21807	0.0129206	0.0129206	0.0129206	0.0129206	0.0129206	0.0129206	3.40129	3.40129	3.40129	3.40129	3.40129	3.40129	0.0075687	1.99243	0.0616338	16.2249	1.70711	1.70711	1.70711	1.70711	1.70711	1.70711	1.707105	2.21807	2.21807	0.00373678	0.0778348	0.0100634	0.0269353	0.0356327	0.00373678	0.13331	0.0725985	0.0791669	0.000407428	0.0778348	0.13331	0.290884	0.0835365	0.0593123	0.0100634	0.0725985	0.290884	0.111026	0.0405638	0.0269353	0.0791669	0.0835365	0.111026	0.0904734	0.0356327	0.000407428	0.0593123	0.0405638	0.0904734	4.131338
248	-1219.481	-1213.957	-5.523238	2.246303	0.00402174	0.00402174	0.00402174	0.00402174	0.00402174	0.00402174	3.41019	3.41019	3.41019	3.41019	3.41019	3.41019	0.00235588	1.99764	0.0343414	29.1194	1.70711	1.70711	1.70711	1.70711	1.70711	1.70711	1.707105	2.2463	2.2463	0.00352429	0.0612707	0.0154327	0.0214374	0.0485906	0.00352429	0.13331	0.0740865	0.0784639	0.000407428	0.0612707	0.13331	0.290884	0.0835365	0.0706417	0.0154327	0.0740865	0.290884	0.111026	0.0354986	0.0214374	0.0784639	0.0835365	0.111026	0.0676282	0.0485906	0.000407428	0.0706417	0.0354986	0.0676282	4.998452
249	-1222.345	-1214.39	-7.955377	2.207979	0.000514326	0.000514326	0.000514326	0.000514326	0.000514326	0.000514326	3.4137	3.4137	3.4137	3.4137	3.4137	3.4137	0.000301285	1.9997	0.0122746	81.4692	1.70711	1.70711	1.70711	1.70711	1.70711	1.70711	1.707105	2.20798	2.20798	0.0031702	0.0544269	0.0155258	0.0283454	0.0753313	0.0031702	0.122533	0.0835996	0.107304	0.000435533	0.0544269	0.122533	0.290884	0.0835365	0.0681458	0.0155258	0.0835996	0.290884	0.0703884	0.0453126	0.0283454	0.107304	0.0835365	0.0703884	0.0681562	0.0753313	0.000435533	0.0681458	0.0453126	0.0681562	6.523783
250	-1220.018	-1213.494	-6.523819	2.207979	0.00208256	0.00208256	0.00208256	0.00208256	0.00208256	0.00208256	3.41213	3.41213	3.41213	3.41213	3.41213	3.41213	0.00121993	1.99878	0.024705	40.4776	1.70711	1.70711	1.70711	1.70711	1.70711	1.70711	1.707105	2.20798	2.20798	0.00359279	0.0602562	0.0144635	0.0411192	0.0932057	0.00359279	0.120569	0.0854299	0.0993297	0.000315157	0.0602562	0.120569	0.278595	0.0941423	0.0722732	0.0144635	0.0854299	0.278595	0.0809506	0.0407097	0.0411192	0.0993297	0.0941423	0.0809506	0.068275	0.0932057	0.000315157	0.0722732	0.0407097	0.068275	5.486737
251	-1221.381	-1213.579	-7.802448	2.450315	0.00298381	0.00298381	0.00298381	0.00298381	0.00298381	0.00298381	3.41123	3.41123	3.41123	3.41123	3.41123	3.41123	0.00174788	1.99825	0.0295754	33.8119	1.70711	1.70711	1.70711	1.70711	1.70711	1.70711	1.707105	2.45032	2.45032	0.00293358	0.0574689	0.0119003	0.0451187	0.0745262	0.00293358	0.143151	0.0809918	0.0877349	0.000195426	0.0574689	0.143151	0.282787	0.0856057	0.0634387	0.0119003	0.0809918	0.282787	0.0809506	0.0370686	0.0451187	0.0877349	0.0856057	0.0809506	0.0487589	0.0745262	0.000195426	0.0634387	0.0370686	0.0487589	5.219966
252	-1221.063	-1212.945	-8.117182	2.450315	0.00298381	0.00298381	0.00298381	0.00298381	0.00298381	0.00298381	3.41123	3.41123	3.41123	3.41123	3.41123	3.41123	0.00174788	1.99825	0.0295754	33.8119	1.70711	1.70711	1.70711	1.70711	1.70711	1.70711	1.707105	2.45032	2.45032	0.0028635	0.0618279	0.0128846	0.0543161	0.0529964	0.0028635	0.127739	0.0651195	0.126619	0.000162549	0.0618279	0.127739	0.300643	0.0811572	0.0634387	0.0128846	0.0651195	0.300643	0.106852	0.0325703	0.0543161	0.126619	0.0811572	0.106852	0.0483065	0.0529964	0.000162549	0.0634387	0.0325703	0.0483065	5.219966
253	-1220.601	-1214.561	-6.039995	2.283572	0.00473021	0.00473021	0.00473021	0.00473021	0.00473021	0.00473021	3.40948	3.40948	3.40948	3.40948	3.40948	3.40948	0.00277089	1.99723	0.0372474	26.8475	1.70711	1.70711	1.70711	1.70711	1.70711	1.70711	1.707105	2.28357	2.28357	0.00249039	0.0601351	0.010006	0.0576775	0.0449143	0.00249039	0.13648	0.094222	0.100384	0.000232491	0.0601351	0.13648	0.266609	0.0873682	0.0718574	0.010006	0.094222	0.266609	0.115537	0.0443827	0.0576775	0.100384	0.0873682	0.115537	0.0460349	0.0449143	0.000232491	0.0718574	0.0443827	0.0460349	4.878018
254	-1221.83	-1218.492	-3.337882	2.057182	0.00829408	0.00829408	0.00829408	0.00829408	0.00829408	0.00829408	3.40592	3.40592	3.40592	3.40592	3.40592	3.40592	0.00485856	1.99514	0.0493477	20.2644	1.70711	1.70711	1.70711	1.70711	1.70711	1.70711	1.707105	2.05718	2.05718	0.00237691	0.059452	0.0113551	0.0860977	0.0542982	0.00237691	0.100609	0.094222	0.121408	0.000301318	0.059452	0.100609	0.266609	0.0959104	0.0588676	0.0113551	0.094222	0.266609	0.106336	0.0398092	0.0860977	0.121408	0.0959104	0.106336	0.0460349	0.0542982	0.000301318	0.0588676	0.0398092	0.0460349	4.460948
255	-1220.017	-1216.706	-3.311022	2.057182	0.00805295	0.00805295	0.00805295	0.00805295	0.00805295	0.00805295	3.3069	3.3069	3.3069	3.3069	3.3069	3.3069	0.00485856	1.99514	0.0493477	20.2644	1.65748	1.65748	1.65748	1.65748	1.65748	1.65748	1.657476	2.05718	2.05718	0.00241342	0.0608322	0.0110581	0.0876261	0.0542982	0.00241342	0.134117	0.0814711	0.0866585	0.000302622	0.0608322	0.134117	0.284655	0.076209	0.077503	0.0110581	0.0814711	0.284655	0.0973647	0.033733	0.0876261	0.0866585	0.076209	0.0973647	0.0557389	0.0542982	0.000302622	0.077503	0.033733	0.0557389	4.460948
256	-1223.144	-1218.52	-4.624526	2.250982	0.0176119	0.0176119	0.0176119	0.0176119	0.0176119	0.0176119	3.29734	3.29734	3.29734	3.29734	3.29734	3.29734	0.0106258	1.98937	0.0730839	13.6829	1.65748	1.65748	1.65748	1.65748	1.65748	1.65748	1.657476	2.25098	2.25098	0.00315693	0.0580713	0.00802172	0.0761107	0.0529278	0.00315693	0.134117	0.100798	0.109424	0.000339315	0.0580713	0.134117	0.331329	0.101101	0.0669892	0.00802172	0.100798	0.331329	0.0810589	0.0384518	0.0761107	0.109424	0.101101	0.0810589	0.043122	0.0529278	0.000339315	0.0669892	0.0384518	0.043122	3.878705
257	-1220.572	-1214.482	-6.089325	2.298654	0.00416261	0.00416261	0.00416261	0.00416261	0.00416261	0.00416261	3.31079	3.31079	3.31079	3.31079	3.31079	3.31079	0.00251141	1.99749	0.0354582	28.2022	1.65748	1.65748	1.65748	1.65748	1.65748	1.65748	1.657476	2.29865	2.29865	0.00384565	0.0628836	0.00577317	0.0702389	0.0480434	0.00384565	0.133383	0.0959715	0.0968065	0.000312538	0.0628836	0.133383	0.331329	0.0800849	0.0547348	0.00577317	0.0959715	0.331329	0.0777927	0.0246156	0.0702389	0.0968065	0.0800849	0.0777927	0.0324628	0.0480434	0.000312538	0.0547348	0.0246156	0.0324628	4.951002
258	-1221.655	-1215.558	-6.097188	2.363883	0.00416261	0.00416261	0.00416261	0.00416261	0.00416261	0.00416261	3.31079	3.31079	3.31079	3.31079	3.31079	3.31079	0.00251141	1.99749	0.0354582	28.2022	1.65748	1.65748	1.65748	1.65748	1.65748	1.65748	1.657476	2.36388	2.36388	0.00321622	0.0490188	0.00714148	0.0784588	0.0445749	0.00321622	0.110601	0.0959715	0.0872904	0.000277231	0.0490188	0.110601	0.314139	0.0800849	0.0540845	0.00714148	0.0959715	0.314139	0.0776262	0.0161418	0.0784588	0.0872904	0.0800849	0.0776262	0.0352935	0.0445749	0.000277231	0.0540845	0.0161418	0.0352935	4.951002
259	-1221.756	-1217.353	-4.403073	2.363883	0.00973544	0.00973544	0.00973544	0.00973544	0.00973544	0.00973544	3.30522	3.30522	3.30522	3.30522	3.30522	3.30522	0.00587365	1.99413	0.0542722	18.4256	1.65748	1.65748	1.65748	1.65748	1.65748	1.65748	1.657476	2.36388	2.36388	0.00265525	0.057497	0.00949007	0.0695966	0.0416641	0.00265525	0.11327	0.0784409	0.0840145	0.000299502	0.057497	0.11327	0.25404	0.0854493	0.0525567	0.00949007	0.0784409	0.25404	0.0776262	0.0199061	0.0695966	0.0840145	0.0854493	0.0776262	0.0382325	0.0416641	0.000299502	0.0525567	0.0199061	0.0382325	4.319921
260	-1221.805	-1217.863	-3.941776	1.95642	0.00122441	0.00122441	0.00122441	0.00122441	0.00122441	0.00122441	3.31373	3.31373	3.31373	3.31373	3.31373	3.31373	0.000738718	1.99926	0.0192223	52.023	1.65748	1.65748	1.65748	1.65748	1.65748	1.65748	1.657476	1.95642	1.95642	0.00278282	0.0602302	0.0122649	0.0510883	0.0518578	0.00278282	0.107299	0.109886	0.105275	0.000250874	0.0602302	0.107299	0.26127	0.0873093	0.0672614	0.0122649	0.109886	0.26127	0.0736199	0.0235248	0.0510883	0.105275	0.0873093	0.0736199	0.0382325	0.0518578	0.000250874	0.0672614	0.0235248	0.0382325	5.858778
261	-1219.91	-1214.135	-5.775857	2.174022	0.00124133	0.00124133	0.00124133	0.00124133	0.00124133	0.00124133	3.35954	3.35954	3.35954	3.35954	3.35954	3.35954	0.000738718	1.99926	0.0192223	52.023	1.68039	1.68039	1.68039	1.68039	1.68039	1.68039	1.680389	2.17402	2.17402	0.00225334	0.0602302	0.00948473	0.0707744	0.052128	0.00225334	0.110134	0.0970799	0.0694047	0.000243661	0.0602302	0.110134	0.26127	0.0856731	0.0672614	0.00948473	0.0970799	0.26127	0.0904808	0.0161776	0.0707744	0.0694047	0.0856731	0.0904808	0.0436176	0.052128	0.000243661	0.0672614	0.0161776	0.0436176	5.858778
262	-1221.248	-1214.983	-6.264443	2.337751	0.00218135	0.00218135	0.00218135	0.00218135	0.00218135	0.00218135	3.3586	3.3586	3.3586	3.3586	3.3586	3.3586	0.00129812	1.9987	0.0254849	39.2389	1.68039	1.68039	1.68039	1.68039	1.68039	1.68039	1.680389	2.33775	2.33775	0.00266971	0.0550348	0.00948473	0.0560705	0.0471184	0.00266971	0.105932	0.0970799	0.0603959	0.000238176	0.0550348	0.105932	0.26127	0.0749531	0.0693007	0.00948473	0.0970799	0.26127	0.110342	0.0197588	0.0560705	0.0603959	0.0749531	0.110342	0.0354703	0.0471184	0.000238176	0.0693007	0.0197588	0.0354703	5.440658
263	-1225.025	-1219.31	-5.715723	2.080828	0.000644571	0.000644571	0.000644571	0.000644571	0.000644571	0.000644571	3.36013	3.36013	3.36013	3.36013	3.36013	3.36013	0.000383585	1.99962	0.0138502	72.2009	1.68039	1.68039	1.68039	1.68039	1.68039	1.68039	1.680389	2.08083	2.08083	0.00301789	0.0550348	0.00983845	0.0560705	0.0520885	0.00301789	0.121828	0.0953988	0.060129	0.000460413	0.0550348	0.121828	0.269386	0.0946179	0.0802178	0.00983845	0.0953988	0.269386	0.0597618	0.0264141	0.0560705	0.060129	0.0946179	0.0597618	0.0472371	0.0520885	0.000460413	0.0802178	0.0264141	0.0472371	6.344726
264	-1221.607	-1219.196	-2.411429	2.080828	0.00962279	0.00962279	0.00962279	0.00962279	0.00962279	0.00962279	3.35115	3.35115	3.35115	3.35115	3.35115	3.35115	0.00572653	1.99427	0.0535862	18.6615	1.68039	1.68039	1.68039	1.68039	1.68039	1.68039	1.680389	2.08083	2.08083	0.00354293	0.0701328	0.0124287	0.0585186	0.0605369	0.00354293	0.100209	0.104458	0.0702703	0.000479554	0.0701328	0.100209	0.246853	0.0946179	0.0632738	0.0124287	0.104458	0.246853	0.0949746	0.0219568	0.0585186	0.0702703	0.0946179	0.0949746	0.0398409	0.0605369	0.000479554	0.0632738	0.0219568	0.0398409	4.338781
265	-1222.012	-1215.899	-6.112976	2.428107	0.00962279	0.00962279	0.00962279	0.00962279	0.00962279	0.00962279	3.35115	3.35115	3.35115	3.35115	3.35115	3.35115	0.00572653	1.99427	0.0535862	18.6615	1.68039	1.68039	1.68039	1.68039	1.68039	1.68039	1.680389	2.42811	2.42811	0.0050458	0.0870968	0.0118705	0.0504806	0.0846409	0.0050458	0.120278	0.106262	0.0695585	0.000657634	0.0870968	0.120278	0.268182	0.0802047	0.0694944	0.0118705	0.106262	0.268182	0.0940639	0.0225242	0.0504806	0.0695585	0.0802047	0.0940639	0.0345186	0.0846409	0.000657634	0.0694944	0.0225242	0.0345186	4.338781
266	-1219.036	-1211.703	-7.33277	2.381969	0.0033547	0.0033547	0.0033547	0.0033547	0.0033547	0.0033547	3.40271	3.40271	3.40271	3.40271	3.40271	3.40271	0.00196984	1.99803	0.0313989	31.8483	1.70303	1.70303	1.70303	1.70303	1.70303	1.70303	1.703034	2.38197	2.38197	0.00544929	0.0752113	0.010006	0.0418301	0.0979134	0.00544929	0.131837	0.104378	0.0812356	0.000445797	0.0752113	0.131837	0.294068	0.0753023	0.0715845	0.010006	0.104378	0.294068	0.0940639	0.0252151	0.0418301	0.0812356	0.0753023	0.0940639	0.0273247	0.0979134	0.000445797	0.0715845	0.0252151	0.0273247	5.131261
267	-1220.6	-1214.257	-6.34296	2.381969	0.00802644	0.00802644	0.00802644	0.00802644	0.00802644	0.00802644	3.39804	3.39804	3.39804	3.39804	3.39804	3.39804	0.00471302	1.99529	0.0486012	20.5756	1.70303	1.70303	1.70303	1.70303	1.70303	1.70303	1.703034	2.38197	2.38197	0.00561233	0.0743177	0.0143164	0.0389028	0.134611	0.00561233	0.132459	0.0925494	0.0772106	0.000292478	0.0743177	0.132459	0.280748	0.0854893	0.0675748	0.0143164	0.0925494	0.280748	0.105148	0.0154413	0.0389028	0.0772106	0.0854893	0.105148	0.023157	0.134611	0.000292478	0.0675748	0.0154413	0.023157	4.483548
268	-1223.523	-1216.803	-6.719926	2.160768	0.00131291	0.00131291	0.00131291	0.00131291	0.00131291	0.00131291	3.40475	3.40475	3.40475	3.40475	3.40475	3.40475	0.000770927	1.99923	0.019637	50.9243	1.70303	1.70303	1.70303	1.70303	1.70303	1.70303	1.703034	2.16077	2.16077	0.00774254	0.0795611	0.0143164	0.0283632	0.147683	0.00774254	0.118314	0.0806194	0.0742223	0.000305698	0.0795611	0.118314	0.279023	0.082483	0.0756955	0.0143164	0.0806194	0.279023	0.124385	0.0149507	0.0283632	0.0742223	0.082483	0.124385	0.0308467	0.147683	0.000305698	0.0756955	0.0149507	0.0308467	5.82713
269	-1221.978	-1218.139	-3.838059	2.164137	0.0142428	0.0142428	0.0142428	0.0142428	0.0142428	0.0142428	3.39183	3.39183	3.39183	3.39183	3.39183	3.39183	0.00836319	1.99164	0.0648009	15.4319	1.70303	1.70303	1.70303	1.70303	1.70303	1.70303	1.703034	2.16414	2.16414	0.0110558	0.05569	0.0143164	0.0283632	0.16048	0.0110558	0.118314	0.112618	0.0712056	0.000409345	0.05569	0.118314	0.274858	0.0871894	0.0696744	0.0143164	0.112618	0.274858	0.110402	0.0177884	0.0283632	0.0712056	0.0871894	0.110402	0.0358813	0.16048	0.000409345	0.0696744	0.0177884	0.0358813	4.057046
270	-1222.458	-1216.625	-5.832764	2.389894	0.0140193	0.0140193	0.0140193	0.0140193	0.0140193	0.0140193	3.33859	3.33859	3.33859	3.33859	3.33859	3.33859	0.00836319	1.99164	0.0648009	15.4319	1.67631	1.67631	1.67631	1.67631	1.67631	1.67631	1.676306	2.38989	2.38989	0.012896	0.05569	0.0112326	0.0215442	0.1356	0.012896	0.132967	0.0943808	0.0837295	0.000278178	0.05569	0.132967	0.298039	0.0913982	0.081163	0.0112326	0.0943808	0.298039	0.098035	0.0177884	0.0215442	0.0837295	0.0913982	0.098035	0.0304777	0.1356	0.000278178	0.081163	0.0177884	0.0304777	4.057046
271	-1221.318	-1215.981	-5.337499	2.338175	0.0140193	0.0140193	0.0140193	0.0140193	0.0140193	0.0140193	3.33859	3.33859	3.33859	3.33859	3.33859	3.33859	0.00836319	1.99164	0.0648009	15.4319	1.67631	1.67631	1.67631	1.67631	1.67631	1.67631	1.676306	2.33817	2.33817	0.00875867	0.0705047	0.0126523	0.0173408	0.1494	0.00875867	0.132967	0.106112	0.0799804	0.000329782	0.0705047	0.132967	0.289604	0.0802501	0.0754338	0.0126523	0.106112	0.289604	0.0937663	0.0194599	0.0173408	0.0799804	0.0802501	0.0937663	0.0255121	0.1494	0.000329782	0.0754338	0.0194599	0.0255121	4.057046
272	-1221.532	-1217.902	-3.630183	2.036797	0.00740492	0.00740492	0.00740492	0.00740492	0.00740492	0.00740492	3.34521	3.34521	3.34521	3.34521	3.34521	3.34521	0.00441741	1.99558	0.0470488	21.2545	1.67631	1.67631	1.67631	1.67631	1.67631	1.67631	1.676306	2.0368	2.0368	0.00628361	0.0678135	0.00995311	0.0192826	0.166194	0.00628361	0.11704	0.0889642	0.0799804	0.000221326	0.0678135	0.11704	0.300117	0.0686493	0.0765414	0.00995311	0.0889642	0.300117	0.127579	0.0180404	0.0192826	0.0799804	0.0686493	0.127579	0.0385322	0.166194	0.000221326	0.0765414	0.0180404	0.0385322	4.531677
273	-1219.837	-1216.163	-3.674375	2.036797	0.00740492	0.00740492	0.00740492	0.00740492	0.00740492	0.00740492	3.34521	3.34521	3.34521	3.34521	3.34521	3.34521	0.00441741	1.99558	0.0470488	21.2545	1.67631	1.67631	1.67631	1.67631	1.67631	1.67631	1.676306	2.0368	2.0368	0.00628361	0.0678135	0.010516	0.0279946	0.183752	0.00628361	0.124396	0.0871765	0.101564	0.000183307	0.0678135	0.124396	0.300117	0.0754519	0.0607205	0.010516	0.0871765	0.300117	0.0893695	0.0228222	0.0279946	0.101564	0.0754519	0.0893695	0.0319257	0.183752	0.000183307	0.0607205	0.0228222	0.0319257	4.531677
274	-1220.361	-1212.595	-7.765809	2.255243	0.00101525	0.00101525	0.00101525	0.00101525	0.00101525	0.00101525	3.30925	3.30925	3.30925	3.30925	3.30925	3.30925	0.000613397	1.99939	0.0175155	57.0923	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	2.25524	2.25524	0.00754643	0.0655201	0.00693076	0.0406358	0.115143	0.00754643	0.102026	0.107416	0.0991553	0.000181451	0.0655201	0.102026	0.300117	0.0821795	0.0778936	0.00693076	0.107416	0.300117	0.0873927	0.0228222	0.0406358	0.0991553	0.0821795	0.0873927	0.0362759	0.115143	0.000181451	0.0778936	0.0228222	0.0362759	5.996635
275	-1221.59	-1212.646	-8.94319	2.255243	0.000447705	0.000447705	0.000447705	0.000447705	0.000447705	0.000447705	3.30981	3.30981	3.30981	3.30981	3.30981	3.30981	0.000270496	1.99973	0.0116304	85.9816	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	2.25524	2.25524	0.00754643	0.0656637	0.00962563	0.0343082	0.0927597	0.00754643	0.130804	0.107416	0.112879	0.00022989	0.0656637	0.130804	0.293843	0.0845814	0.0653399	0.00962563	0.107416	0.293843	0.1091	0.0199067	0.0343082	0.112879	0.0845814	0.1091	0.033678	0.0927597	0.00022989	0.0653399	0.0199067	0.033678	6.603708
276	-1221.249	-1213.772	-7.476954	2.099429	0.000447705	0.000447705	0.000447705	0.000447705	0.000447705	0.000447705	3.30981	3.30981	3.30981	3.30981	3.30981	3.30981	0.000270496	1.99973	0.0116304	85.9816	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	2.09943	2.09943	0.00396596	0.0623926	0.0135042	0.0309986	0.100987	0.00396596	0.111534	0.107416	0.123205	0.000197304	0.0623926	0.111534	0.293843	0.0917928	0.0641984	0.0135042	0.107416	0.293843	0.101438	0.0226765	0.0309986	0.123205	0.0917928	0.101438	0.0329135	0.100987	0.000197304	0.0641984	0.0226765	0.0329135	6.603708
277	-1224.486	-1216.029	-8.456687	2.333816	0.000969677	0.000969677	0.000969677	0.000969677	0.000969677	0.000969677	3.30929	3.30929	3.30929	3.30929	3.30929	3.30929	0.000585861	1.99941	0.0171177	58.419	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	1.65513	2.33382	2.33382	0.00406294	0.0550201	0.0197371	0.0440068	0.0554431	0.00406294	0.111534	0.107291	0.109443	0.000164236	0.0550201	0.111534	0.273847	0.0917928	0.0816014	0.0197371	0.107291	0.273847	0.133449	0.0242328	0.0440068	0.109443	0.0917928	0.133449	0.0311797	0.0554431	0.000164236	0.0816014	0.0242328	0.0311797	6.030693
